Day fraction since midnight on 11/10/2022	7 kPa (cm)	Raw Water Pump ()	Pump Control ()	Clay Pump ()	PACl Pump ()	Floc Recycle Pump ()	Bulk Effluent Pump ()	ChemTrac Read All ()	PC 1.2 Total N ()	PC 1.2 Bin 1 N ()	PC 1.2 Bin 2 N ()	PC 1.2 Bin 3 N ()	PC 1.2 Bin 4 N ()	PC 1.2 Bin 5 N ()	PC 1.2 Bin 6 N ()	PC 1.2 Cell ()	PC 1.3 Total N ()	PC 1.3 Bin 1 N ()	PC 1.3 Bin 2 N ()	PC 1.3 Bin 3 N ()	PC 1.3 Bin 4 N ()	PC 1.3 Bin 5 N ()	PC 1.3 Bin 6 N ()	PC 1.3 Cell ()	PACl Scale ()	Raw Turbidity ()	Settled Water Turbidimeter ()	Basin Pump Duty Cycle ()
0.15798972	45.54203415	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	16202.37344408	28618.00000000	137.00000000	470.00000000	3254.00000000	13650.00000000	10848.00000000	258.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1232.70000000	110.00000000	110.00000000	0.00000000
0.15868415	41.78211212	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	16262.30101919	28599.00000000	140.00000000	477.00000000	3185.00000000	13683.00000000	10896.00000000	218.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1232.80000000	110.00000000	110.00000000	0.00000000
0.15937860	42.98088074	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	16322.40453196	28617.00000000	147.00000000	483.00000000	3252.00000000	13810.00000000	10675.00000000	249.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1232.80000000	110.00000000	110.00000000	0.00000000
0.16007305	38.59411240	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	16382.31561375	28578.00000000	144.00000000	469.00000000	3182.00000000	13682.00000000	10873.00000000	228.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1232.80000000	110.00000000	110.00000000	0.00000000
0.16076749	40.33029556	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	16442.41903543	28578.00000000	144.00000000	479.00000000	3250.00000000	13915.00000000	10618.00000000	171.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1232.80000000	110.00000000	110.00000000	0.00000000
0.16146197	42.03675461	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	16502.34639215	28653.00000000	149.00000000	488.00000000	3269.00000000	13864.00000000	10653.00000000	229.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1232.80000000	110.00000000	110.00000000	0.00000000
0.16215640	41.14040756	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	16562.25721598	28627.00000000	146.00000000	483.00000000	3316.00000000	13971.00000000	10533.00000000	177.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1232.80000000	110.00000000	110.00000000	0.00000000
0.16285083	46.50712967	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	16622.36177063	28660.00000000	136.00000000	484.00000000	3334.00000000	14087.00000000	10446.00000000	172.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1232.90000000	110.00000000	110.00000000	0.00000000
0.16354528	44.87843704	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	16682.46210957	28611.00000000	139.00000000	483.00000000	3277.00000000	13875.00000000	10618.00000000	218.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1232.90000000	110.00000000	110.00000000	0.00000000
0.16423973	45.21191788	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	16742.39041471	28628.00000000	137.00000000	488.00000000	3282.00000000	13948.00000000	10588.00000000	185.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1232.90000000	110.00000000	110.00000000	0.00000000
0.16493418	45.57221603	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	16802.49493217	28633.00000000	144.00000000	492.00000000	3332.00000000	13961.00000000	10489.00000000	214.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1232.90000000	110.00000000	110.00000000	0.00000000
0.16562862	45.72166443	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	16862.42064571	28614.00000000	145.00000000	496.00000000	3331.00000000	14009.00000000	10465.00000000	168.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.00000000	110.00000000	110.00000000	0.00000000
0.16632305	48.66307068	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	16922.33009052	28672.00000000	146.00000000	497.00000000	3352.00000000	14082.00000000	10404.00000000	191.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.00000000	110.00000000	110.00000000	0.00000000
0.16701750	49.80322647	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	16982.43359756	28636.00000000	155.00000000	499.00000000	3358.00000000	14094.00000000	10325.00000000	205.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.00000000	110.00000000	110.00000000	0.00000000
0.16771195	53.23347473	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	17042.53608418	28598.00000000	145.00000000	514.00000000	3419.00000000	14192.00000000	10188.00000000	141.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.00000000	110.00000000	110.00000000	0.00000000
0.16840636	51.93229294	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	17102.45952272	28664.00000000	149.00000000	507.00000000	3467.00000000	14110.00000000	10223.00000000	208.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.10000000	110.00000000	110.00000000	0.00000000
0.16910080	52.16245270	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	17162.37156677	28615.00000000	152.00000000	504.00000000	3369.00000000	14100.00000000	10302.00000000	188.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.10000000	110.00000000	110.00000000	0.00000000
0.16979524	53.13313293	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	17222.47469473	28585.00000000	156.00000000	519.00000000	3468.00000000	14368.00000000	9944.00000000	130.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.10000000	110.00000000	110.00000000	0.00000000
0.17048969	54.47737122	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	17282.38489771	28686.00000000	153.00000000	507.00000000	3486.00000000	14304.00000000	10056.00000000	180.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.20000000	110.00000000	110.00000000	0.00000000
0.17118412	53.87025833	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	17342.30975914	28622.00000000	154.00000000	501.00000000	3433.00000000	14163.00000000	10189.00000000	181.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.20000000	110.00000000	110.00000000	0.00000000
0.17187857	54.18571472	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	17402.41411638	28661.00000000	149.00000000	522.00000000	3448.00000000	14313.00000000	10093.00000000	137.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.20000000	110.00000000	110.00000000	0.00000000
0.17257300	53.58065796	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	17462.32314253	28696.00000000	157.00000000	516.00000000	3532.00000000	14257.00000000	10053.00000000	182.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.20000000	110.00000000	110.00000000	0.00000000
0.17326745	54.57672882	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	17522.44175768	28635.00000000	152.00000000	528.00000000	3432.00000000	14277.00000000	10094.00000000	152.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.20000000	110.00000000	110.00000999	0.00000000
0.17396188	53.32754898	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	17582.35204649	28731.00000000	150.00000000	496.00000000	3403.00000000	14214.00000000	10270.00000000	199.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.20000000	110.00000000	110.00000000	0.00000000
0.17465634	56.65753174	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	17642.45736265	28662.00000000	157.00000000	514.00000000	3497.00000000	14249.00000000	10077.00000000	168.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.20000000	110.00000000	110.00000000	0.00000000
0.17535082	57.71126175	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	17702.37003469	28655.00000000	158.00000000	521.00000000	3504.00000000	14344.00000000	9990.00000000	139.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.30000000	110.00000000	110.00000000	0.00000000
0.17604532	58.22944641	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	17762.30064726	28643.00000000	157.00000000	504.00000000	3411.00000000	14124.00000000	10236.00000000	211.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.30000000	110.00000000	110.00000000	0.00000000
0.17673979	56.02310181	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	17822.40687037	28604.00000000	154.00000000	508.00000000	3445.00000000	14211.00000000	10127.00000000	159.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.30000000	110.00000000	110.00000000	0.00000000
0.17743428	60.60084915	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	17882.14739799	28583.00000000	160.00000000	539.00000000	3488.00000000	14375.00000000	9891.00000000	131.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.30000000	110.00000000	110.00000000	0.00000000
0.17812877	45.38295746	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	17942.44225836	28685.00000000	152.00000000	523.00000000	3406.00000000	14082.00000000	10310.00000000	212.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.40000000	110.00000000	110.00000000	0.00000000
0.17882325	47.92244720	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18002.54778194	28634.00000000	153.00000000	520.00000000	3442.00000000	14196.00000000	10155.00000000	168.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.40000000	110.00000000	110.00000000	0.00000000
0.17951773	49.15286636	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18062.46129704	28594.00000000	165.00000000	535.00000000	3541.00000000	14293.00000000	9927.00000000	133.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.40000000	110.00000000	110.00000000	0.00000000
0.18021221	48.70412445	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18122.39403534	28547.00000000	169.00000000	532.00000000	3561.00000000	14461.00000000	9717.00000000	107.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.40000000	110.00000000	110.00000000	0.00000000
0.18090668	52.57104874	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18182.30485678	28689.00000000	159.00000000	527.00000000	3454.00000000	14080.00000000	10261.00000000	209.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.40000000	110.00000000	110.00000000	0.00000000
0.18160115	55.59933090	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18242.41046572	28592.00000000	155.00000000	517.00000000	3436.00000000	14104.00000000	10209.00000000	170.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.50000000	110.00000000	110.00000000	0.00000000
0.18229563	50.57611084	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18302.33967543	28584.00000000	162.00000000	526.00000000	3462.00000000	14183.00000000	10109.00000000	142.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.50000000	110.00000000	110.00000000	0.00000000
0.18299010	50.71097183	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18362.44446325	28609.00000000	152.00000000	503.00000000	3366.00000000	13949.00000000	10410.00000000	228.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.50000000	110.00000000	110.00000000	0.00000000
0.18368458	51.93486786	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18422.35966396	28567.00000000	147.00000000	489.00000000	3335.00000000	13887.00000000	10514.00000000	195.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.50000000	110.00000000	110.00000000	0.00000000
0.18437904	51.71362686	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18482.47886181	28618.00000000	144.00000000	494.00000000	3332.00000000	13965.00000000	10512.00000000	171.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.60000000	110.00000000	110.00000000	0.00000000
0.18507351	54.34495926	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18542.39297676	28656.00000000	146.00000000	483.00000000	3277.00000000	13817.00000000	10698.00000000	235.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.60000000	110.00000999	110.00000000	0.00000000
0.18576798	67.35935974	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18602.30539274	28570.00000000	151.00000000	497.00000000	3294.00000000	13841.00000000	10597.00000000	191.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.60000000	110.00000000	110.00000000	0.00000000
0.18646246	67.67152405	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18662.60321617	28668.00000000	145.00000000	489.00000000	3274.00000000	13807.00000000	10705.00000000	247.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.70000000	110.00000000	110.00000000	0.00000000
0.18715691	56.54911041	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18722.34047461	28632.00000000	140.00000000	487.00000000	3244.00000000	13725.00000000	10805.00000000	231.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.70000000	110.00000000	110.00000000	0.00000000
0.18785139	57.89326859	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18782.44322920	28599.00000000	146.00000000	488.00000000	3324.00000000	13927.00000000	10539.00000000	174.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.70000000	110.00000000	110.00000000	0.00000000
0.18854586	61.19394684	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18842.37397146	28729.00000000	141.00000000	493.00000000	3341.00000000	14022.00000000	10518.00000000	214.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.70000000	110.00000000	110.00000000	0.00000000
0.18924033	63.68741226	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18902.47801447	28603.00000000	147.00000000	495.00000000	3313.00000000	13983.00000000	10484.00000000	181.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.80000000	110.00000000	110.00000000	0.00000000
0.18993480	81.24865723	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	18962.39199924	28690.00000000	139.00000000	472.00000000	3226.00000000	13776.00000000	10807.00000000	270.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.90000000	110.00000000	110.00000000	0.00000000
0.19062927	64.73934937	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	19022.12827921	28611.00000000	147.00000000	491.00000000	3318.00000000	14002.00000000	10463.00000000	191.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1233.90000000	110.00000000	110.00000000	0.00000000
0.19132371	67.81635284	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	19082.42429209	28582.00000000	153.00000000	502.00000000	3429.00000000	14171.00000000	10182.00000000	145.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1234.00000000	110.00000000	110.00000000	0.00000000
0.19201819	81.41481018	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	19142.33697605	28515.00000000	155.00000000	507.00000000	3458.00000000	14315.00000000	9958.00000000	121.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1234.00000000	110.00000000	110.00000000	0.00000000
0.19271265	89.58528137	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	19202.44200087	28582.00000000	160.00000000	509.00000000	3493.00000000	14448.00000000	9867.00000000	106.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1234.00000000	110.00000000	110.00000000	0.00000000
